OrderID,OrderDate,PostcodeDistrict,AreaGroup,OrderType,Plan,Product,UnitPrice,Quantity,Revenue,DeliverySlot,OnTime,Fulfilled,PrePostPilot,IsSubscription,IsEvening,IsOnTime,Month
669,2025-06-10,E12,Stratford-EastHam,OneTime,,Hydration & Refreshment Platter,6.65,1,6.65,Evening,Yes,Yes,Post-Pilot,0,1,1,2025-06
670,2025-06-10,E6,Stratford-EastHam,Subscription,Essence,Essence,32.95,1,32.95,Morning,Yes,Yes,Post-Pilot,1,0,1,2025-06
671,2025-06-10,IG6,Ilford-Redbridge,OneTime,,Immunity Booster Platter,6.65,1,6.65,Evening,Yes,Yes,Post-Pilot,0,1,1,2025-06
672,2025-06-10,E11,Stratford-EastHam,OneTime,,Hydration & Refreshment Platter,6.65,1,6.65,Evening,Yes,Yes,Post-Pilot,0,1,1,2025-06
673,2025-06-10,RM8,Barking-Dagenham,Subscription,Essence,Essence,32.95,1,32.95,Morning,Yes,Yes,Post-Pilot,1,0,1,2025-06
674,2025-06-10,IG3,Ilford-Redbridge,OneTime,,Immunity Booster Platter,6.65,1,6.65,Evening,Yes,Yes,Post-Pilot,0,1,1,2025-06
675,2025-06-10,E13,Stratford-EastHam,Subscription,Essence,Essence,32.95,1,32.95,Morning,Yes,Yes,Post-Pilot,1,0,1,2025-06
676,2025-06-10,IG4,Ilford-Redbridge,Subscription,Everjoy,Everjoy,18.99,1,18.99,Evening,Yes,Yes,Post-Pilot,1,1,1,2025-06
677,2025-06-11,IG3,Ilford-Redbridge,Subscription,Everjoy,Everjoy,18.99,1,18.99,Evening,Yes,Yes,Post-Pilot,1,1,1,2025-06
678,2025-06-11,E13,Stratford-EastHam,OneTime,,Hydration & Refreshment Platter,6.65,1,6.65,Evening,Yes,Yes,Post-Pilot,0,1,1,2025-06
679,2025-06-11,E12,Stratford-EastHam,Subscription,Essence,Essence,32.95,1,32.95,Evening,Yes,Yes,Post-Pilot,1,1,1,2025-06
680,2025-06-11,E12,Stratford-EastHam,OneTime,,Immunity Booster Platter,6.65,1,6.65,Morning,Yes,Yes,Post-Pilot,0,0,1,2025-06
681,2025-06-11,E11,Stratford-EastHam,OneTime,,Hydration & Refreshment Platter,6.65,1,6.65,Evening,Yes,Yes,Post-Pilot,0,1,1,2025-06
682,2025-06-11,IG6,Ilford-Redbridge,Subscription,Elevate,Elevate,39.75,1,39.75,Evening,Yes,Yes,Post-Pilot,1,1,1,2025-06
683,2025-06-11,E11,Stratford-EastHam,OneTime,,Strength & Stamina Platter,6.65,1,6.65,Evening,Yes,Yes,Post-Pilot,0,1,1,2025-06
684,2025-06-11,E16,Docklands,OneTime,,Heart-Healthy & Vitality Platter,6.65,1,6.65,Morning,Yes,Yes,Post-Pilot,0,0,1,2025-06
685,2025-06-11,E14,Docklands,OneTime,,Strength & Stamina Platter,6.65,1,6.65,Evening,Yes,Yes,Post-Pilot,0,1,1,2025-06
686,2025-06-11,RM9,Barking-Dagenham,Subscription,Everjoy,Everjoy,18.99,1,18.99,Evening,Yes,Yes,Post-Pilot,1,1,1,2025-06
687,2025-06-12,E7,Stratford-EastHam,OneTime,,Immunity Booster Platter,6.65,1,6.65,Morning,Yes,Yes,Post-Pilot,0,0,1,2025-06
688,2025-06-12,E14,Docklands,OneTime,,Gut Health & Digestion Friendly Platter,6.65,1,6.65,Evening,Yes,Yes,Post-Pilot,0,1,1,2025-06
689,2025-06-12,RM8,Barking-Dagenham,OneTime,,Heart-Healthy & Vitality Platter,6.65,1,6.65,Morning,Yes,Yes,Post-Pilot,0,0,1,2025-06
690,2025-06-12,E7,Stratford-EastHam,OneTime,,Heart-Healthy & Vitality Platter,6.65,1,6.65,Morning,Yes,Yes,Post-Pilot,0,0,1,2025-06
691,2025-06-12,E11,Stratford-EastHam,OneTime,,Immunity Booster Platter,6.65,1,6.65,Morning,Yes,Yes,Post-Pilot,0,0,1,2025-06
692,2025-06-12,E8,Hackney-BethnalGreen,Subscription,Essence,Essence,32.95,1,32.95,Evening,Yes,Yes,Post-Pilot,1,1,1,2025-06
693,2025-06-12,RM9,Barking-Dagenham,OneTime,,Strength & Stamina Platter,6.65,1,6.65,Morning,Yes,Yes,Post-Pilot,0,0,1,2025-06
694,2025-06-12,IG11,Ilford-Redbridge,OneTime,,Heart-Healthy & Vitality Platter,6.65,1,6.65,Morning,Yes,Yes,Post-Pilot,0,0,1,2025-06
695,2025-06-12,E6,Stratford-EastHam,OneTime,,Heart-Healthy & Vitality Platter,6.65,1,6.65,Evening,Yes,Yes,Post-Pilot,0,1,1,2025-06
696,2025-06-12,E14,Docklands,OneTime,,Glowing Skin & Healthy Hair Platter,6.65,1,6.65,Evening,Yes,Yes,Post-Pilot,0,1,1,2025-06
697,2025-06-12,E6,Stratford-EastHam,OneTime,,Glowing Skin & Healthy Hair Platter,6.65,1,6.65,Evening,Yes,Yes,Post-Pilot,0,1,1,2025-06
698,2025-06-13,E10,Stratford-EastHam,Subscription,Elevate,Elevate,39.75,1,39.75,Evening,Yes,Yes,Post-Pilot,1,1,1,2025-06
699,2025-06-13,E7,Stratford-EastHam,OneTime,,Immunity Booster Platter,6.65,1,6.65,Morning,Yes,Yes,Post-Pilot,0,0,1,2025-06
700,2025-06-13,E16,Docklands,OneTime,,Hydration & Refreshment Platter,6.65,1,6.65,Evening,Yes,Yes,Post-Pilot,0,1,1,2025-06
701,2025-06-13,IG1,Ilford-Redbridge,OneTime,,Glowing Skin & Healthy Hair Platter,6.65,1,6.65,Morning,Yes,Yes,Post-Pilot,0,0,1,2025-06
702,2025-06-13,E12,Stratford-EastHam,Subscription,Elevate,Elevate,39.75,1,39.75,Evening,Yes,Yes,Post-Pilot,1,1,1,2025-06
703,2025-06-13,RM9,Barking-Dagenham,OneTime,,Immunity Booster Platter,6.65,1,6.65,Evening,Yes,Yes,Post-Pilot,0,1,1,2025-06
704,2025-06-13,E16,Docklands,Subscription,Elevate,Elevate,39.75,1,39.75,Morning,Yes,Yes,Post-Pilot,1,0,1,2025-06
705,2025-06-13,E1,Docklands,OneTime,,Heart-Healthy & Vitality Platter,6.65,1,6.65,Morning,No,Yes,Post-Pilot,0,0,0,2025-06
706,2025-06-13,E13,Stratford-EastHam,OneTime,,Immunity Booster Platter,6.65,1,6.65,Morning,Yes,Yes,Post-Pilot,0,0,1,2025-06
707,2025-06-14,E12,Stratford-EastHam,OneTime,,Strength & Stamina Platter,6.65,1,6.65,Evening,Yes,Yes,Post-Pilot,0,1,1,2025-06
708,2025-06-14,IG1,Ilford-Redbridge,OneTime,,Hydration & Refreshment Platter,6.65,1,6.65,Evening,Yes,Yes,Post-Pilot,0,1,1,2025-06
709,2025-06-14,E8,Hackney-BethnalGreen,OneTime,,Heart-Healthy & Vitality Platter,6.65,1,6.65,Morning,Yes,Yes,Post-Pilot,0,0,1,2025-06
710,2025-06-14,RM6,Barking-Dagenham,Subscription,Everjoy,Everjoy,18.99,1,18.99,Evening,Yes,Yes,Post-Pilot,1,1,1,2025-06
711,2025-06-14,IG11,Ilford-Redbridge,Subscription,Elevate,Elevate,39.75,1,39.75,Morning,Yes,Yes,Post-Pilot,1,0,1,2025-06
712,2025-06-14,IG1,Ilford-Redbridge,Subscription,Essence,Essence,32.95,1,32.95,Evening,Yes,Yes,Post-Pilot,1,1,1,2025-06
713,2025-06-14,IG1,Ilford-Redbridge,OneTime,,Heart-Healthy & Vitality Platter,6.65,1,6.65,Evening,Yes,Yes,Post-Pilot,0,1,1,2025-06
714,2025-06-14,RM8,Barking-Dagenham,Subscription,Essence,Essence,32.95,1,32.95,Morning,Yes,Yes,Post-Pilot,1,0,1,2025-06
715,2025-06-14,E16,Docklands,OneTime,,Heart-Healthy & Vitality Platter,6.65,1,6.65,Evening,Yes,Yes,Post-Pilot,0,1,1,2025-06
716,2025-06-14,E13,Stratford-EastHam,OneTime,,Strength & Stamina Platter,6.65,1,6.65,Morning,Yes,Yes,Post-Pilot,0,0,1,2025-06
717,2025-06-15,RM8,Barking-Dagenham,OneTime,,Heart-Healthy & Vitality Platter,6.65,1,6.65,Morning,Yes,Yes,Post-Pilot,0,0,1,2025-06
718,2025-06-15,IG11,Ilford-Redbridge,OneTime,,Glowing Skin & Healthy Hair Platter,6.65,1,6.65,Morning,Yes,Yes,Post-Pilot,0,0,1,2025-06
719,2025-06-15,E12,Stratford-EastHam,OneTime,,Strength & Stamina Platter,6.65,1,6.65,Morning,Yes,Yes,Post-Pilot,0,0,1,2025-06
720,2025-06-15,E3,Docklands,OneTime,,Hydration & Refreshment Platter,6.65,1,6.65,Morning,Yes,Yes,Post-Pilot,0,0,1,2025-06
721,2025-06-15,E11,Stratford-EastHam,OneTime,,Hydration & Refreshment Platter,6.65,1,6.65,Evening,Yes,Yes,Post-Pilot,0,1,1,2025-06
722,2025-06-15,IG11,Ilford-Redbridge,Subscription,Elevate,Elevate,39.75,1,39.75,Evening,Yes,Yes,Post-Pilot,1,1,1,2025-06
723,2025-06-15,E10,Stratford-EastHam,OneTime,,Immunity Booster Platter,6.65,1,6.65,Morning,Yes,Yes,Post-Pilot,0,0,1,2025-06
724,2025-06-15,IG11,Ilford-Redbridge,OneTime,,Hydration & Refreshment Platter,6.65,1,6.65,Evening,Yes,Yes,Post-Pilot,0,1,1,2025-06
725,2025-06-15,IG4,Ilford-Redbridge,Subscription,Everjoy,Everjoy,18.99,1,18.99,Morning,Yes,Yes,Post-Pilot,1,0,1,2025-06
726,2025-06-15,E6,Stratford-EastHam,OneTime,,Gut Health & Digestion Friendly Platter,6.65,1,6.65,Evening,Yes,Yes,Post-Pilot,0,1,1,2025-06
727,2025-06-15,E12,Stratford-EastHam,OneTime,,Hydration & Refreshment Platter,6.65,1,6.65,Morning,Yes,Yes,Post-Pilot,0,0,1,2025-06
728,2025-06-15,E13,Stratford-EastHam,Subscription,Elevate,Elevate,39.75,1,39.75,Evening,Yes,Yes,Post-Pilot,1,1,1,2025-06
729,2025-06-16,E16,Docklands,Subscription,Essence,Essence,32.95,1,32.95,Morning,Yes,Yes,Post-Pilot,1,0,1,2025-06
730,2025-06-16,RM9,Barking-Dagenham,OneTime,,Immunity Booster Platter,6.65,1,6.65,Evening,Yes,Yes,Post-Pilot,0,1,1,2025-06
731,2025-06-16,E2,Hackney-BethnalGreen,Subscription,Essence,Essence,32.95,1,32.95,Evening,Yes,Yes,Post-Pilot,1,1,1,2025-06
732,2025-06-17,RM6,Barking-Dagenham,Subscription,Essence,Essence,32.95,1,32.95,Morning,Yes,Yes,Post-Pilot,1,0,1,2025-06
733,2025-06-17,RM8,Barking-Dagenham,OneTime,,Strength & Stamina Platter,6.65,1,6.65,Morning,Yes,Yes,Post-Pilot,0,0,1,2025-06
734,2025-06-17,E13,Stratford-EastHam,OneTime,,Hydration & Refreshment Platter,6.65,1,6.65,Morning,Yes,Yes,Post-Pilot,0,0,1,2025-06
735,2025-06-17,IG6,Ilford-Redbridge,OneTime,,Hydration & Refreshment Platter,6.65,1,6.65,Morning,Yes,Yes,Post-Pilot,0,0,1,2025-06
736,2025-06-17,E13,Stratford-EastHam,OneTime,,Gut Health & Digestion Friendly Platter,6.65,1,6.65,Evening,Yes,Yes,Post-Pilot,0,1,1,2025-06
737,2025-06-17,IG11,Ilford-Redbridge,OneTime,,Immunity Booster Platter,6.65,1,6.65,Morning,Yes,Yes,Post-Pilot,0,0,1,2025-06
738,2025-06-17,E1,Docklands,OneTime,,Strength & Stamina Platter,6.65,1,6.65,Evening,Yes,Yes,Post-Pilot,0,1,1,2025-06
739,2025-06-17,IG4,Ilford-Redbridge,OneTime,,Heart-Healthy & Vitality Platter,6.65,1,6.65,Morning,Yes,Yes,Post-Pilot,0,0,1,2025-06
740,2025-06-17,E14,Docklands,OneTime,,Glowing Skin & Healthy Hair Platter,6.65,1,6.65,Evening,Yes,Yes,Post-Pilot,0,1,1,2025-06
741,2025-06-17,E1,Docklands,OneTime,,Immunity Booster Platter,6.65,1,6.65,Evening,Yes,Yes,Post-Pilot,0,1,1,2025-06
742,2025-06-17,E9,Hackney-BethnalGreen,Subscription,Elevate,Elevate,39.75,1,39.75,Evening,Yes,Yes,Post-Pilot,1,1,1,2025-06
743,2025-06-18,E3,Docklands,OneTime,,Gut Health & Digestion Friendly Platter,6.65,1,6.65,Morning,Yes,Yes,Post-Pilot,0,0,1,2025-06
744,2025-06-18,IG11,Ilford-Redbridge,OneTime,,Gut Health & Digestion Friendly Platter,6.65,1,6.65,Evening,No,Yes,Post-Pilot,0,1,0,2025-06
745,2025-06-18,E1,Docklands,OneTime,,Gut Health & Digestion Friendly Platter,6.65,1,6.65,Evening,Yes,Yes,Post-Pilot,0,1,1,2025-06
746,2025-06-18,E1,Docklands,Subscription,Elevate,Elevate,39.75,1,39.75,Evening,Yes,Yes,Post-Pilot,1,1,1,2025-06
747,2025-06-18,IG11,Ilford-Redbridge,Subscription,Elevate,Elevate,39.75,1,39.75,Evening,Yes,Yes,Post-Pilot,1,1,1,2025-06
748,2025-06-18,E14,Docklands,OneTime,,Gut Health & Digestion Friendly Platter,6.65,1,6.65,Evening,Yes,Yes,Post-Pilot,0,1,1,2025-06
749,2025-06-19,RM8,Barking-Dagenham,Subscription,Everjoy,Everjoy,18.99,1,18.99,Evening,Yes,Yes,Post-Pilot,1,1,1,2025-06
750,2025-06-19,E11,Stratford-EastHam,OneTime,,Glowing Skin & Healthy Hair Platter,6.65,1,6.65,Morning,Yes,Yes,Post-Pilot,0,0,1,2025-06
751,2025-06-19,E9,Hackney-BethnalGreen,OneTime,,Gut Health & Digestion Friendly Platter,6.65,1,6.65,Evening,Yes,Yes,Post-Pilot,0,1,1,2025-06
752,2025-06-19,E3,Docklands,OneTime,,Heart-Healthy & Vitality Platter,6.65,1,6.65,Morning,Yes,Yes,Post-Pilot,0,0,1,2025-06
753,2025-06-19,IG4,Ilford-Redbridge,Subscription,Elevate,Elevate,39.75,1,39.75,Morning,Yes,Yes,Post-Pilot,1,0,1,2025-06
754,2025-06-19,E10,Stratford-EastHam,Subscription,Essence,Essence,32.95,1,32.95,Morning,Yes,Yes,Post-Pilot,1,0,1,2025-06
755,2025-06-19,IG1,Ilford-Redbridge,OneTime,,Gut Health & Digestion Friendly Platter,6.65,1,6.65,Morning,Yes,Yes,Post-Pilot,0,0,1,2025-06
756,2025-06-20,E9,Hackney-BethnalGreen,Subscription,Elevate,Elevate,39.75,1,39.75,Evening,Yes,Yes,Post-Pilot,1,1,1,2025-06
757,2025-06-20,E1,Docklands,Subscription,Elevate,Elevate,39.75,1,39.75,Evening,Yes,Yes,Post-Pilot,1,1,1,2025-06
758,2025-06-20,E11,Stratford-EastHam,Subscription,Essence,Essence,32.95,1,32.95,Evening,Yes,Yes,Post-Pilot,1,1,1,2025-06
759,2025-06-20,E16,Docklands,OneTime,,Immunity Booster Platter,6.65,1,6.65,Evening,Yes,Yes,Post-Pilot,0,1,1,2025-06
760,2025-06-20,E2,Hackney-BethnalGreen,Subscription,Elevate,Elevate,39.75,1,39.75,Morning,Yes,Yes,Post-Pilot,1,0,1,2025-06
761,2025-06-20,E6,Stratford-EastHam,Subscription,Essence,Essence,32.95,1,32.95,Morning,Yes,Yes,Post-Pilot,1,0,1,2025-06
762,2025-06-20,E14,Docklands,OneTime,,Heart-Healthy & Vitality Platter,6.65,1,6.65,Morning,Yes,Yes,Post-Pilot,0,0,1,2025-06
763,2025-06-20,IG11,Ilford-Redbridge,OneTime,,Heart-Healthy & Vitality Platter,6.65,1,6.65,Evening,Yes,Yes,Post-Pilot,0,1,1,2025-06
764,2025-06-20,IG11,Ilford-Redbridge,OneTime,,Heart-Healthy & Vitality Platter,6.65,1,6.65,Evening,Yes,Yes,Post-Pilot,0,1,1,2025-06
765,2025-06-20,IG3,Ilford-Redbridge,OneTime,,Immunity Booster Platter,6.65,1,6.65,Evening,Yes,Yes,Post-Pilot,0,1,1,2025-06
766,2025-06-21,E14,Docklands,OneTime,,Glowing Skin & Healthy Hair Platter,6.65,1,6.65,Evening,Yes,Yes,Post-Pilot,0,1,1,2025-06
767,2025-06-21,E11,Stratford-EastHam,Subscription,Essence,Essence,32.95,1,32.95,Evening,Yes,Yes,Post-Pilot,1,1,1,2025-06
768,2025-06-21,E11,Stratford-EastHam,Subscription,Elevate,Elevate,39.75,1,39.75,Morning,Yes,Yes,Post-Pilot,1,0,1,2025-06
769,2025-06-21,E12,Stratford-EastHam,Subscription,Everjoy,Everjoy,18.99,1,18.99,Morning,Yes,Yes,Post-Pilot,1,0,1,2025-06
770,2025-06-21,E8,Hackney-BethnalGreen,OneTime,,Glowing Skin & Healthy Hair Platter,6.65,1,6.65,Evening,Yes,Yes,Post-Pilot,0,1,1,2025-06
771,2025-06-21,IG1,Ilford-Redbridge,OneTime,,Hydration & Refreshment Platter,6.65,1,6.65,Morning,Yes,Yes,Post-Pilot,0,0,1,2025-06
772,2025-06-21,E8,Hackney-BethnalGreen,OneTime,,Glowing Skin & Healthy Hair Platter,6.65,1,6.65,Evening,Yes,Yes,Post-Pilot,0,1,1,2025-06
773,2025-06-21,E14,Docklands,Subscription,Essence,Essence,32.95,1,32.95,Morning,Yes,Yes,Post-Pilot,1,0,1,2025-06
774,2025-06-21,E6,Stratford-EastHam,OneTime,,Immunity Booster Platter,6.65,1,6.65,Morning,Yes,Yes,Post-Pilot,0,0,1,2025-06
775,2025-06-22,E14,Docklands,OneTime,,Glowing Skin & Healthy Hair Platter,6.65,1,6.65,Evening,Yes,Yes,Post-Pilot,0,1,1,2025-06
776,2025-06-22,IG3,Ilford-Redbridge,Subscription,Essence,Essence,32.95,1,32.95,Evening,Yes,Yes,Post-Pilot,1,1,1,2025-06
777,2025-06-22,IG4,Ilford-Redbridge,Subscription,Essence,Essence,32.95,1,32.95,Evening,Yes,Yes,Post-Pilot,1,1,1,2025-06
778,2025-06-22,IG4,Ilford-Redbridge,OneTime,,Gut Health & Digestion Friendly Platter,6.65,1,6.65,Evening,Yes,Yes,Post-Pilot,0,1,1,2025-06
779,2025-06-22,IG3,Ilford-Redbridge,Subscription,Essence,Essence,32.95,1,32.95,Morning,Yes,Yes,Post-Pilot,1,0,1,2025-06
780,2025-06-23,IG11,Ilford-Redbridge,Subscription,Everjoy,Everjoy,18.99,1,18.99,Evening,Yes,Yes,Post-Pilot,1,1,1,2025-06
781,2025-06-23,E2,Hackney-BethnalGreen,OneTime,,Immunity Booster Platter,6.65,1,6.65,Morning,Yes,Yes,Post-Pilot,0,0,1,2025-06
782,2025-06-23,IG11,Ilford-Redbridge,Subscription,Essence,Essence,32.95,1,32.95,Evening,Yes,Yes,Post-Pilot,1,1,1,2025-06
783,2025-06-23,E1,Docklands,OneTime,,Strength & Stamina Platter,6.65,1,6.65,Evening,Yes,Yes,Post-Pilot,0,1,1,2025-06
784,2025-06-23,E2,Hackney-BethnalGreen,OneTime,,Heart-Healthy & Vitality Platter,6.65,1,6.65,Morning,Yes,Yes,Post-Pilot,0,0,1,2025-06
785,2025-06-23,IG1,Ilford-Redbridge,OneTime,,Gut Health & Digestion Friendly Platter,6.65,1,6.65,Evening,Yes,Yes,Post-Pilot,0,1,1,2025-06
786,2025-06-23,E1,Docklands,OneTime,,Immunity Booster Platter,6.65,1,6.65,Evening,Yes,Yes,Post-Pilot,0,1,1,2025-06
787,2025-06-23,IG4,Ilford-Redbridge,OneTime,,Immunity Booster Platter,6.65,1,6.65,Evening,Yes,Yes,Post-Pilot,0,1,1,2025-06
788,2025-06-24,E7,Stratford-EastHam,Subscription,Everjoy,Everjoy,18.99,1,18.99,Evening,Yes,Yes,Post-Pilot,1,1,1,2025-06
789,2025-06-24,IG2,Ilford-Redbridge,OneTime,,Heart-Healthy & Vitality Platter,6.65,1,6.65,Evening,Yes,Yes,Post-Pilot,0,1,1,2025-06
790,2025-06-24,IG3,Ilford-Redbridge,OneTime,,Strength & Stamina Platter,6.65,1,6.65,Morning,No,Yes,Post-Pilot,0,0,0,2025-06
791,2025-06-24,E9,Hackney-BethnalGreen,OneTime,,Immunity Booster Platter,6.65,1,6.65,Morning,Yes,Yes,Post-Pilot,0,0,1,2025-06
792,2025-06-25,E6,Stratford-EastHam,OneTime,,Strength & Stamina Platter,6.65,1,6.65,Evening,Yes,Yes,Post-Pilot,0,1,1,2025-06
793,2025-06-25,E16,Docklands,Subscription,Essence,Essence,32.95,1,32.95,Morning,Yes,Yes,Post-Pilot,1,0,1,2025-06
794,2025-06-25,IG2,Ilford-Redbridge,OneTime,,Heart-Healthy & Vitality Platter,6.65,1,6.65,Evening,Yes,Yes,Post-Pilot,0,1,1,2025-06
795,2025-06-25,RM8,Barking-Dagenham,OneTime,,Strength & Stamina Platter,6.65,1,6.65,Evening,Yes,Yes,Post-Pilot,0,1,1,2025-06
796,2025-06-25,E12,Stratford-EastHam,Subscription,Everjoy,Everjoy,18.99,1,18.99,Morning,Yes,Yes,Post-Pilot,1,0,1,2025-06
797,2025-06-25,RM8,Barking-Dagenham,OneTime,,Heart-Healthy & Vitality Platter,6.65,1,6.65,Morning,Yes,Yes,Post-Pilot,0,0,1,2025-06
798,2025-06-25,E2,Hackney-BethnalGreen,OneTime,,Gut Health & Digestion Friendly Platter,6.65,1,6.65,Morning,Yes,Yes,Post-Pilot,0,0,1,2025-06
799,2025-06-26,E13,Stratford-EastHam,OneTime,,Heart-Healthy & Vitality Platter,6.65,1,6.65,Evening,Yes,Yes,Post-Pilot,0,1,1,2025-06
800,2025-06-26,E11,Stratford-EastHam,Subscription,Essence,Essence,32.95,1,32.95,Morning,Yes,Yes,Post-Pilot,1,0,1,2025-06
801,2025-06-26,E3,Docklands,Subscription,Everjoy,Everjoy,18.99,1,18.99,Morning,Yes,Yes,Post-Pilot,1,0,1,2025-06
802,2025-06-26,IG1,Ilford-Redbridge,OneTime,,Heart-Healthy & Vitality Platter,6.65,1,6.65,Evening,Yes,Yes,Post-Pilot,0,1,1,2025-06
803,2025-06-26,IG4,Ilford-Redbridge,Subscription,Essence,Essence,32.95,1,32.95,Evening,No,Yes,Post-Pilot,1,1,0,2025-06
804,2025-06-26,IG2,Ilford-Redbridge,OneTime,,Hydration & Refreshment Platter,6.65,1,6.65,Evening,Yes,Yes,Post-Pilot,0,1,1,2025-06
805,2025-06-26,RM9,Barking-Dagenham,OneTime,,Hydration & Refreshment Platter,6.65,1,6.65,Morning,Yes,Yes,Post-Pilot,0,0,1,2025-06
806,2025-06-26,E9,Hackney-BethnalGreen,Subscription,Everjoy,Everjoy,18.99,1,18.99,Morning,Yes,Yes,Post-Pilot,1,0,1,2025-06
807,2025-06-26,E8,Hackney-BethnalGreen,Subscription,Elevate,Elevate,39.75,1,39.75,Evening,Yes,Yes,Post-Pilot,1,1,1,2025-06
808,2025-06-26,E8,Hackney-BethnalGreen,Subscription,Elevate,Elevate,39.75,1,39.75,Evening,Yes,Yes,Post-Pilot,1,1,1,2025-06
809,2025-06-27,IG2,Ilford-Redbridge,Subscription,Essence,Essence,32.95,1,32.95,Evening,Yes,Yes,Post-Pilot,1,1,1,2025-06
810,2025-06-27,E3,Docklands,OneTime,,Glowing Skin & Healthy Hair Platter,6.65,1,6.65,Evening,Yes,Yes,Post-Pilot,0,1,1,2025-06
811,2025-06-27,E7,Stratford-EastHam,Subscription,Elevate,Elevate,39.75,1,39.75,Morning,No,Yes,Post-Pilot,1,0,0,2025-06
812,2025-06-27,E16,Docklands,OneTime,,Glowing Skin & Healthy Hair Platter,6.65,1,6.65,Morning,Yes,Yes,Post-Pilot,0,0,1,2025-06
813,2025-06-27,RM6,Barking-Dagenham,OneTime,,Strength & Stamina Platter,6.65,1,6.65,Evening,Yes,Yes,Post-Pilot,0,1,1,2025-06
814,2025-06-27,E2,Hackney-BethnalGreen,OneTime,,Strength & Stamina Platter,6.65,1,6.65,Evening,Yes,Yes,Post-Pilot,0,1,1,2025-06
815,2025-06-27,E16,Docklands,Subscription,Essence,Essence,32.95,1,32.95,Evening,No,Yes,Post-Pilot,1,1,0,2025-06
816,2025-06-28,E10,Stratford-EastHam,OneTime,,Heart-Healthy & Vitality Platter,6.65,1,6.65,Morning,Yes,Yes,Post-Pilot,0,0,1,2025-06
817,2025-06-28,IG1,Ilford-Redbridge,OneTime,,Heart-Healthy & Vitality Platter,6.65,1,6.65,Morning,Yes,Yes,Post-Pilot,0,0,1,2025-06
818,2025-06-28,E13,Stratford-EastHam,Subscription,Elevate,Elevate,39.75,1,39.75,Morning,Yes,Yes,Post-Pilot,1,0,1,2025-06
819,2025-06-28,E6,Stratford-EastHam,Subscription,Essence,Essence,32.95,1,32.95,Evening,Yes,Yes,Post-Pilot,1,1,1,2025-06
820,2025-06-28,IG3,Ilford-Redbridge,OneTime,,Immunity Booster Platter,6.65,1,6.65,Morning,Yes,Yes,Post-Pilot,0,0,1,2025-06
821,2025-06-28,E11,Stratford-EastHam,OneTime,,Heart-Healthy & Vitality Platter,6.65,1,6.65,Evening,Yes,Yes,Post-Pilot,0,1,1,2025-06
822,2025-06-28,E11,Stratford-EastHam,OneTime,,Gut Health & Digestion Friendly Platter,6.65,1,6.65,Evening,Yes,Yes,Post-Pilot,0,1,1,2025-06
823,2025-06-28,IG1,Ilford-Redbridge,OneTime,,Strength & Stamina Platter,6.65,1,6.65,Evening,Yes,Yes,Post-Pilot,0,1,1,2025-06
824,2025-06-29,E12,Stratford-EastHam,OneTime,,Glowing Skin & Healthy Hair Platter,6.65,1,6.65,Morning,Yes,Yes,Post-Pilot,0,0,1,2025-06
825,2025-06-29,E12,Stratford-EastHam,OneTime,,Heart-Healthy & Vitality Platter,6.65,1,6.65,Evening,Yes,Yes,Post-Pilot,0,1,1,2025-06
826,2025-06-29,RM9,Barking-Dagenham,Subscription,Essence,Essence,32.95,1,32.95,Evening,Yes,Yes,Post-Pilot,1,1,1,2025-06
827,2025-06-29,E7,Stratford-EastHam,OneTime,,Heart-Healthy & Vitality Platter,6.65,1,6.65,Evening,Yes,Yes,Post-Pilot,0,1,1,2025-06
828,2025-06-29,IG1,Ilford-Redbridge,OneTime,,Glowing Skin & Healthy Hair Platter,6.65,1,6.65,Morning,No,Yes,Post-Pilot,0,0,0,2025-06
829,2025-06-29,IG3,Ilford-Redbridge,OneTime,,Strength & Stamina Platter,6.65,1,6.65,Morning,Yes,Yes,Post-Pilot,0,0,1,2025-06
830,2025-06-29,RM9,Barking-Dagenham,OneTime,,Gut Health & Digestion Friendly Platter,6.65,1,6.65,Evening,Yes,Yes,Post-Pilot,0,1,1,2025-06
831,2025-06-29,E12,Stratford-EastHam,OneTime,,Gut Health & Digestion Friendly Platter,6.65,1,6.65,Evening,Yes,Yes,Post-Pilot,0,1,1,2025-06
832,2025-06-29,RM8,Barking-Dagenham,Subscription,Elevate,Elevate,39.75,1,39.75,Evening,Yes,Yes,Post-Pilot,1,1,1,2025-06
833,2025-06-30,E9,Hackney-BethnalGreen,OneTime,,Glowing Skin & Healthy Hair Platter,6.65,1,6.65,Evening,Yes,Yes,Post-Pilot,0,1,1,2025-06
834,2025-06-30,E8,Hackney-BethnalGreen,Subscription,Elevate,Elevate,39.75,1,39.75,Morning,Yes,Yes,Post-Pilot,1,0,1,2025-06
835,2025-06-30,E8,Hackney-BethnalGreen,OneTime,,Strength & Stamina Platter,6.65,1,6.65,Morning,Yes,Yes,Post-Pilot,0,0,1,2025-06
836,2025-06-30,E13,Stratford-EastHam,Subscription,Essence,Essence,32.95,1,32.95,Morning,Yes,Yes,Post-Pilot,1,0,1,2025-06
837,2025-06-30,IG6,Ilford-Redbridge,OneTime,,Heart-Healthy & Vitality Platter,6.65,1,6.65,Evening,Yes,Yes,Post-Pilot,0,1,1,2025-06
